AQI index,Station name,Dominent pollutant,CO,Dew,Humidity,NO2,Pressure,PM10,PM2.5,Temperature,Wind,Data Time S,Latitude,Longitude,Status
62.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,8.0,23.0,59.0,11.0,1005.0,53.0,62.0,32.0,2.5,2021-09-04 12:00:00,21.05121,105.78232,Moderate
30.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,4.0,23.0,59.0,10.0,1005.0,20.0,30.0,32.0,2.5,2021-09-04 12:00:00,21.0072,105.83572,Good
103.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,25.6,63.1,1.0,977.1,103.0,64.0,33.6,3.0,2021-08-19 19:00:00,22.6782,106.245,Unhealthy for sensitive groups
34.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,25.0,85.5,10.0,1011.0,42.0,34.0,27.5,1.5,2021-09-06 08:00:00,10.782978,106.700711,Good
82.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,26.5,88.0,7.4,1012.0,42.0,82.0,28.5,1.5,2021-09-06 08:00:00,21.0215063,105.8188748,Moderate
9.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm10,1.0,21.1,98.2,2.0,923.9,9.0,8.0,21.4,1.0,2021-09-06 08:00:00,13.998599,107.996482,Good
69.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,3.0,28.0,84.0,10.0,1005.0,1.0,69.0,31.0,3.0,2021-08-15 14:00:00,21.04975,105.74187,Moderate
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
22.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,2.0,25.5,98.2,12.0,997.9,22.0,17.0,25.8,2.0,2021-09-06 07:00:00,21.0357507,106.7641068,Good
110.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,4.0,26.0,88.0,5.0,1012.0,63.0,110.0,28.0,1.5,2021-09-06 08:00:00,21.1232473,106.2883295,Unhealthy for sensitive groups
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
40.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,1.0,25.5,91.0,7.0,1011.5,29.0,40.0,27.0,2.0,2021-09-06 06:00:00,20.98832,105.854897,Good
28.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,3.0,25.5,91.0,19.0,1011.5,22.0,28.0,27.0,2.0,2021-09-06 06:00:00,21.01994,105.77056,Good
48.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,2.0,25.5,91.0,8.0,1011.5,34.0,48.0,27.0,2.0,2021-09-06 07:00:00,21.01525,105.80013,Good
18.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,2.0,24.0,66.0,10.0,1011.0,11.0,18.0,31.0,0.5,2021-09-06 08:00:00,16.074,108.217,Good
51.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm10,4.0,25.5,91.0,11.0,1011.5,51.0,45.0,27.0,2.0,2021-09-06 06:00:00,21.02022,105.81232,Moderate
49.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,3.0,25.5,91.0,9.0,1011.5,31.0,49.0,27.0,2.0,2021-09-06 06:00:00,21.00577,105.74842,Good
64.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm10,14.0,25.5,91.0,19.0,1011.5,64.0,63.0,27.0,2.0,2021-09-06 06:00:00,21.05121,105.78232,Moderate
37.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,3.0,25.5,91.0,10.0,1011.5,28.0,37.0,27.0,2.0,2021-09-06 06:00:00,21.0072,105.83572,Good
103.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,25.6,63.1,1.0,977.1,103.0,64.0,33.6,3.0,2021-08-19 19:00:00,22.6782,106.245,Unhealthy for sensitive groups
21.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,25.0,83.5,10.0,1008.0,42.0,21.0,28.0,4.1,2021-09-08 09:00:00,10.782978,106.700711,Good
95.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,25.0,79.0,7.4,1009.5,42.0,95.0,29.0,4.1,2021-09-08 09:00:00,21.0215063,105.8188748,Moderate
14.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm10,3.0,20.9,95.8,6.0,921.2,14.0,13.0,21.6,3.0,2021-09-08 09:00:00,13.998599,107.996482,Good
69.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,3.0,28.0,84.0,10.0,1005.0,1.0,69.0,31.0,3.0,2021-08-15 14:00:00,21.04975,105.74187,Moderate
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
12.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,1.0,24.4,96.5,5.0,995.2,12.0,10.0,25.0,1.0,2021-09-08 08:00:00,21.0357507,106.7641068,Good
45.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,2.0,25.0,79.0,3.0,1009.0,37.0,45.0,29.0,3.0,2021-09-08 09:00:00,21.1232473,106.2883295,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
42.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,1.0,25.0,79.0,18.0,1009.0,27.0,42.0,29.0,4.1,2021-09-08 08:00:00,20.98832,105.854897,Good
39.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,5.0,25.0,79.0,25.0,1009.5,28.0,39.0,29.0,4.1,2021-09-08 08:00:00,21.01994,105.77056,Good
44.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,2.0,25.0,79.0,15.0,1009.0,43.0,44.0,29.0,3.0,2021-09-08 08:00:00,21.01525,105.80013,Good
21.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,2.0,24.0,70.0,11.0,1008.0,14.0,21.0,30.0,1.5,2021-09-08 09:00:00,16.074,108.217,Good
64.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,7.0,25.0,79.0,9.0,1009.0,62.0,64.0,29.0,4.1,2021-09-08 08:00:00,21.02022,105.81232,Moderate
65.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,3.0,25.0,79.0,10.0,1009.0,42.0,65.0,29.0,4.1,2021-09-08 08:00:00,21.00577,105.74842,Moderate
63.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,18.0,25.0,79.0,31.0,1009.0,52.0,63.0,29.0,4.1,2021-09-08 08:00:00,21.05121,105.78232,Moderate
46.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,5.0,25.0,79.0,10.0,1009.5,31.0,46.0,29.0,4.1,2021-09-08 08:00:00,21.0072,105.83572,Good
103.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,25.6,63.1,1.0,977.1,103.0,64.0,33.6,3.0,2021-08-19 19:00:00,22.6782,106.245,Unhealthy for sensitive groups
38.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,25.0,76.5,10.0,1006.0,42.0,38.0,29.5,5.4,2021-09-10 15:00:00,10.782978,106.700711,Good
65.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,22.0,49.0,6.4,1006.0,42.0,65.0,34.0,1.0,2021-09-10 15:00:00,21.0215063,105.8188748,Moderate
6.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm10,2.0,21.4,87.5,4.0,921.4,6.0,4.0,23.6,4.0,2021-09-10 16:00:00,13.998599,107.996482,Good
69.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,3.0,28.0,84.0,10.0,1005.0,1.0,69.0,31.0,3.0,2021-08-15 14:00:00,21.04975,105.74187,Moderate
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
184.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,40.0,22.3,50.6,4.0,997.3,152.0,184.0,34.0,2.0,2021-09-10 16:00:00,22.3221386,104.1214227,Unhealthy
10.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,2.0,26.7,67.3,2.0,995.0,10.0,8.0,33.6,3.0,2021-09-10 14:00:00,21.0357507,106.7641068,Good
38.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,1.0,22.0,49.0,3.0,1006.0,32.0,38.0,34.0,1.0,2021-09-10 16:00:00,21.1232473,106.2883295,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
22.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,1.0,23.0,52.0,4.0,1007.0,16.0,22.0,34.0,2.0,2021-09-10 14:00:00,20.98832,105.854897,Good
16.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,3.0,23.0,52.0,17.0,1007.0,13.0,16.0,34.0,1.8,2021-09-10 14:00:00,21.01994,105.77056,Good
55.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,2.0,23.0,52.0,5.0,1007.0,37.0,55.0,34.0,1.8,2021-09-10 15:00:00,21.01525,105.80013,Moderate
23.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,2.0,23.0,83.0,11.0,1005.0,15.0,23.0,26.0,1.5,2021-09-10 16:00:00,16.074,108.217,Good
57.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,5.0,23.0,52.0,10.0,1007.0,41.0,57.0,34.0,1.8,2021-09-10 14:00:00,21.02022,105.81232,Moderate
1.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,13.0,25.5,97.0,10.0,1012.0,1.0,1.0,26.0,2.0,2021-09-09 02:00:00,21.00577,105.74842,Good
60.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,7.0,23.0,52.0,17.0,1007.0,54.0,60.0,34.0,1.8,2021-09-10 14:00:00,21.05121,105.78232,Moderate
23.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,3.0,23.0,52.0,10.0,1007.0,16.0,23.0,34.0,1.8,2021-09-10 14:00:00,21.0072,105.83572,Good
103.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,25.6,63.1,1.0,977.1,103.0,64.0,33.6,3.0,2021-08-19 19:00:00,22.6782,106.245,Unhealthy for sensitive groups
50.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,25.5,70.0,10.0,1009.0,42.0,50.0,31.5,3.6,2021-09-17 12:00:00,10.782978,106.700711,Good
55.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,28.0,89.0,10.1,1009.0,42.0,55.0,30.0,4.6,2021-09-17 13:00:00,21.0215063,105.8188748,Moderate
16.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,1.0,21.1,75.3,4.0,925.5,13.0,16.0,25.8,2.0,2021-09-17 13:00:00,13.998599,107.996482,Good
69.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,3.0,28.0,84.0,10.0,1005.0,1.0,69.0,31.0,3.0,2021-08-15 14:00:00,21.04975,105.74187,Moderate
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
17.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,1.0,24.0,86.2,4.0,996.0,17.0,13.0,26.5,2.0,2021-09-17 01:00:00,21.0357507,106.7641068,Good
23.0,"Bắc Ninh/Phong Cốc, Vietnam",pm10,3.0,27.0,86.0,9.0,1009.5,23.0,18.0,29.5,4.1,2021-09-17 13:00:00,21.1232473,106.2883295,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
28.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,1.0,27.0,88.0,8.0,1010.0,22.0,28.0,29.0,3.0,2021-09-17 11:00:00,20.98832,105.854897,Good
25.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,5.0,27.0,88.0,25.0,1010.0,19.0,25.0,29.0,3.0,2021-09-17 11:00:00,21.01994,105.77056,Good
38.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,2.0,27.0,86.0,12.0,1009.5,25.0,38.0,29.5,4.1,2021-09-17 12:00:00,21.01525,105.80013,Good
33.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,1.0,24.0,59.0,11.0,1009.0,24.0,33.0,33.0,3.0,2021-09-17 13:00:00,16.074,108.217,Good
51.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,4.0,27.0,88.0,8.0,1010.0,45.0,51.0,29.0,3.0,2021-09-17 11:00:00,21.02022,105.81232,Moderate
50.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,6.0,27.0,86.0,9.0,1009.5,31.0,50.0,29.5,4.1,2021-09-17 11:00:00,21.00577,105.74842,Good
53.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm10,9.0,27.0,88.0,19.0,1010.0,53.0,52.0,29.0,3.0,2021-09-17 11:00:00,21.05121,105.78232,Moderate
27.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,4.0,27.0,88.0,10.0,1010.0,19.0,27.0,29.0,3.0,2021-09-17 11:00:00,21.0072,105.83572,Good
109.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,24.6,76.3,10.0,982.9,109.0,52.0,29.2,1.0,2021-09-17 13:00:00,22.6782,106.245,Unhealthy for sensitive groups
25.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,23.5,64.0,10.0,1009.5,42.0,25.0,31.0,3.6,2021-09-21 10:00:00,10.782978,106.700711,Good
160.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,26.0,79.0,8.3,1011.0,42.0,160.0,30.0,1.5,2021-09-21 09:00:00,21.0215063,105.8188748,Unhealthy
10.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,3.0,20.4,76.1,5.0,924.1,9.0,10.0,24.9,2.0,2021-09-21 10:00:00,13.998599,107.996482,Good
69.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,3.0,28.0,84.0,10.0,1005.0,1.0,69.0,31.0,3.0,2021-08-15 14:00:00,21.04975,105.74187,Moderate
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
17.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,1.0,24.0,86.2,4.0,996.0,17.0,13.0,26.5,2.0,2021-09-17 01:00:00,21.0357507,106.7641068,Good
38.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,1.0,26.0,88.0,5.0,1012.0,37.0,38.0,28.0,1.0,2021-09-21 10:00:00,21.1232473,106.2883295,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
69.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,1.0,25.0,88.0,8.0,1012.0,51.0,69.0,27.0,1.0,2021-09-21 07:00:00,20.98832,105.854897,Moderate
86.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,5.0,25.0,88.0,16.0,1012.0,56.0,86.0,27.0,1.0,2021-09-21 07:00:00,21.01994,105.77056,Moderate
107.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,4.0,26.0,88.0,11.0,1012.0,59.0,107.0,28.0,1.0,2021-09-21 09:00:00,21.01525,105.80013,Unhealthy for sensitive groups
18.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,1.0,24.0,66.0,11.0,1010.0,12.0,18.0,31.0,2.0,2021-09-21 10:00:00,16.074,108.217,Good
119.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,7.0,25.0,88.0,16.0,1012.0,84.0,119.0,27.0,1.0,2021-09-21 07:00:00,21.02022,105.81232,Unhealthy for sensitive groups
66.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm10,6.0,25.0,88.0,15.0,1012.0,66.0,28.0,27.0,1.0,2021-09-21 07:00:00,21.00577,105.74842,Moderate
100.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,33.0,25.0,88.0,31.0,1012.0,70.0,100.0,27.0,1.0,2021-09-21 07:00:00,21.05121,105.78232,Moderate
105.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,6.0,25.0,88.0,10.0,1012.0,58.0,105.0,27.0,1.0,2021-09-21 07:00:00,21.0072,105.83572,Unhealthy for sensitive groups
127.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,23.2,95.3,10.0,983.7,127.0,86.0,24.0,1.0,2021-09-21 10:00:00,22.6782,106.245,Unhealthy for sensitive groups
50.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,23.5,66.0,10.0,1007.0,42.0,50.0,30.5,4.8,2021-09-23 15:00:00,10.782978,106.700711,Good
59.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,21.5,56.5,7.4,1009.5,42.0,59.0,31.0,2.3,2021-09-23 15:00:00,21.0215063,105.8188748,Moderate
7.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,3.0,21.0,97.0,5.0,921.7,6.0,7.0,21.5,2.0,2021-09-23 16:00:00,13.998599,107.996482,Good
69.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,3.0,28.0,84.0,10.0,1005.0,1.0,69.0,31.0,3.0,2021-08-15 14:00:00,21.04975,105.74187,Moderate
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
21.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,1.0,26.8,87.4,8.0,999.6,21.0,14.0,29.1,1.0,2021-09-23 14:00:00,21.0357507,106.7641068,Good
35.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,1.0,22.0,58.0,4.0,1010.0,30.0,35.0,31.0,1.0,2021-09-23 16:00:00,21.1232473,106.2883295,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
30.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,1.0,22.0,58.0,4.0,1010.0,21.0,30.0,31.0,3.0,2021-09-23 14:00:00,20.98832,105.854897,Good
19.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,3.0,21.5,56.5,19.0,1009.5,13.0,19.0,31.0,2.3,2021-09-23 14:00:00,21.01994,105.77056,Good
44.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,2.0,21.5,56.5,8.0,1009.5,36.0,44.0,31.0,2.3,2021-09-23 15:00:00,21.01525,105.80013,Good
10.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,1.0,24.0,88.0,10.0,1006.0,6.0,10.0,26.0,6.6,2021-09-23 15:00:00,16.074,108.217,Good
89.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,8.0,21.5,56.5,12.0,1009.5,53.0,89.0,31.0,2.3,2021-09-23 14:00:00,21.02022,105.81232,Moderate
22.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,3.0,21.5,56.5,8.0,1009.5,15.0,22.0,31.0,2.3,2021-09-23 14:00:00,21.00577,105.74842,Good
91.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,4.0,21.5,56.5,15.0,1009.5,71.0,91.0,31.0,2.3,2021-09-23 14:00:00,21.05121,105.78232,Moderate
29.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,4.0,21.5,56.5,10.0,1009.5,19.0,29.0,31.0,2.3,2021-09-23 14:00:00,21.0072,105.83572,Good
113.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,23.0,57.1,10.0,983.6,113.0,57.0,32.6,1.0,2021-09-23 16:00:00,22.6782,106.245,Unhealthy for sensitive groups
53.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,25.0,74.0,10.0,1008.0,42.0,53.0,30.0,2.0,2021-09-30 13:00:00,10.782978,106.700711,Moderate
93.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,22.0,52.0,9.2,1008.0,42.0,93.0,33.0,1.0,2021-09-30 13:00:00,21.0215063,105.8188748,Moderate
14.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,2.0,19.7,64.0,3.0,925.5,12.0,14.0,27.1,1.0,2021-09-30 13:00:00,13.998599,107.996482,Good
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
63.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,1.0,22.0,52.0,2.0,1008.0,52.0,63.0,33.0,1.0,2021-09-30 13:00:00,21.1232473,106.2883295,Moderate
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
65.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,2.0,23.0,55.0,7.0,1009.0,47.0,65.0,33.0,1.0,2021-09-30 11:00:00,20.98832,105.854897,Moderate
78.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,8.0,23.0,55.0,29.0,1009.0,52.0,78.0,33.0,1.0,2021-09-30 11:00:00,21.01994,105.77056,Moderate
89.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,6.0,22.0,52.0,11.0,1008.0,63.0,89.0,33.0,1.0,2021-09-30 12:00:00,21.01525,105.80013,Moderate
44.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,1.0,23.0,55.0,10.0,1008.0,32.0,44.0,33.0,3.6,2021-09-30 13:00:00,16.074,108.217,Good
114.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,12.0,23.0,55.0,17.0,1009.0,65.0,114.0,33.0,1.0,2021-09-30 11:00:00,21.02022,105.81232,Unhealthy for sensitive groups
60.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,7.0,23.0,55.0,16.0,1009.0,40.0,60.0,33.0,1.0,2021-09-30 11:00:00,21.00577,105.74842,Moderate
101.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,27.0,23.0,55.0,28.0,1009.0,75.0,101.0,33.0,1.0,2021-09-30 11:00:00,21.05121,105.78232,Unhealthy for sensitive groups
108.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,9.0,23.0,55.0,10.0,1009.0,60.0,108.0,33.0,1.0,2021-09-30 11:00:00,21.0072,105.83572,Unhealthy for sensitive groups
86.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,24.2,72.0,1.0,982.9,86.0,83.0,29.8,1.0,2021-09-30 13:00:00,22.6782,106.245,Moderate
156.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,27.0,94.0,10.0,1005.0,42.0,156.0,28.0,5.6,2021-10-08 08:00:00,10.782978,106.700711,Unhealthy
114.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,18.0,45.0,6.0,1006.0,42.0,114.0,31.0,5.6,2021-10-08 09:00:00,21.0215063,105.8188748,Unhealthy for sensitive groups
7.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,3.0,20.9,100.0,5.0,916.9,5.0,7.0,20.9,4.0,2021-10-08 09:00:00,13.998599,107.996482,Good
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
88.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,3.0,18.0,45.0,6.0,1006.0,58.0,88.0,31.0,5.6,2021-10-08 09:00:00,21.1232473,106.2883295,Moderate
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
111.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,1.0,19.0,49.5,19.0,1006.0,65.0,111.0,30.5,4.1,2021-10-08 07:00:00,20.98832,105.854897,Unhealthy for sensitive groups
94.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,5.0,19.0,49.5,26.0,1006.0,57.0,94.0,30.5,4.1,2021-10-08 07:00:00,21.01994,105.77056,Moderate
140.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,5.0,19.0,49.5,13.0,1006.0,81.0,140.0,30.5,4.1,2021-10-08 08:00:00,21.01525,105.80013,Unhealthy for sensitive groups
37.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,3.0,24.0,88.0,11.0,1001.0,20.0,37.0,26.0,2.5,2021-10-08 09:00:00,16.074,108.217,Good
146.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,9.0,19.0,49.5,16.0,1006.0,90.0,146.0,30.5,4.1,2021-10-08 07:00:00,21.02022,105.81232,Unhealthy for sensitive groups
